"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"MouseCraft","PlayStation 4",72,12,5.7,47,2014-07-08,"Miscellaneous/Puzzle/Action/General","Miscellaneous",7.2,"MEDIO","MEDIO",1.5,1.5,1
"Zanki Zero: Last Beginning","PlayStation 4",72,26,5.9,33,2019-04-09,"Role-Playing/General","Role-Playing",7.2,"MEDIO","MEDIO",1.3,1.3,1
"Dead Rising 4: Frank's Big Package","PlayStation 4",72,40,5.9,63,2017-12-05,"Action Adventure/Open-World","Action Adventure",7.2,"MEDIO","MEDIO",1.3,1.3,1
"Death's Gambit","PlayStation 4",72,31,7.1,71,2018-08-14,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Wattam","PlayStation 4",72,33,6.5,39,2019-12-17,"Action/Action Adventure/Adventure/General/3D/Linear/Third-Person","Action",7.2,"MEDIO","MEDIO",0.7,0.7,1
"Kitty Powers' Matchmaker","PlayStation 4",72,8,6.3,4,2017-02-07,"Action/General","Action",7.2,"MEDIO","MEDIO",0.9,0.9,1
"Metal Gear Solid V: Metal Gear Online","PlayStation 4",72,8,7,80,2015-10-06,"Action Adventure/Open-World","Action Adventure",7.2,"MEDIO","MEDIO",0.2,0.2,1
"Mordheim: City of the Damned","PlayStation 4",72,9,6.4,17,2016-10-18,"Strategy/Turn-Based/General/Tactics","Strategy",7.2,"MEDIO","MEDIO",0.8,0.8,1
"Dead Rising Triple Pack","PlayStation 4",71,20,6.7,6,2016-09-13,"Action Adventure","Action Adventure",7.1,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Bound","PlayStation 4",71,62,7,139,2016-08-16,"Action/Platformer/3D","Action",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Job Simulator","PlayStation 4",71,21,7.3,60,2016-10-13,"Action/General/Simulation/Virtual/Career","Action",7.1,"MEDIO","MEDIO",-0.2,0.2,1
"Deponia","PlayStation 4",71,9,6.8,19,2016-12-01,"Adventure/General","Adventure",7.1,"MEDIO","MEDIO",0.3,0.3,1
"Penarium","PlayStation 4",71,8,6.2,6,2015-09-22,"Action/General/Platformer/2D","Action",7.1,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Mega Man Legacy Collection 2","PlayStation 4",71,39,8.5,70,2017-08-08,"Miscellaneous/Compilation","Miscellaneous",7.1,"MEDIO","ALTO",-1.4,1.4,1
"Call of Duty: WWII - The Resistance","PlayStation 4",71,14,2.8,22,2018-01-30,"Action/Shooter/First-Person/Arcade","Action",7.1,"MEDIO","BAIXO",4.3,4.3,1
"Loot Rascals","PlayStation 4",71,19,5.4,5,2017-03-07,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",1.7,1.7,1
"Zone of the Enders: The 2nd Runner MARS","PlayStation 4",71,38,7.7,38,2018-09-04,"Simulation/Vehicle/Combat","Simulation",7.1,"MEDIO","ALTO",-0.600000000000001,0.600000000000001,1
"Megadimension Neptunia VII","PlayStation 4",71,23,7.2,147,2016-02-02,"Role-Playing/Japanese-Style","Role-Playing",7.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"DOOM VFR","PlayStation 4",71,48,7.5,126,2017-12-01,"Action/Shooter/First-Person/Light Gun/Arcade","Action",7.1,"MEDIO","ALTO",-0.4,0.4,1
"Days Gone","PlayStation 4",71,109,8.2,7101,2019-04-26,"Action Adventure/Open-World","Action Adventure",7.1,"MEDIO","ALTO",-1.1,1.1,1
"Hitman - Episode 4: Bangkok","PlayStation 4",71,22,7,46,2016-08-16,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Kona","PlayStation 4",71,22,7.2,41,2017-03-23,"Action Adventure/Adventure/General/3D/First-Person","Action Adventure",7.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Leisure Suit Larry: Wet Dreams Don't Dry","PlayStation 4",71,7,6.9,21,2019-06-19,"Adventure/Point-and-Click","Adventure",7.1,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Runbow","PlayStation 4",71,7,4.7,6,2018-07-03,"Action/Platformer/2D","Action",7.1,"MEDIO","BAIXO",2.4,2.4,1
"Fenix Furia","PlayStation 4",71,8,5,4,2016-06-07,"Action/Platformer/2D","Action",7.1,"MEDIO","MEDIO",2.1,2.1,1
"Death end re;Quest","PlayStation 4",71,29,7.9,54,2019-02-19,"Role-Playing/Japanese-Style","Role-Playing",7.1,"MEDIO","ALTO",-0.800000000000001,0.800000000000001,1
"Ultra Street Fighter IV","PlayStation 4",71,28,6.3,117,2015-05-26,"Action/Fighting/2D","Action",7.1,"MEDIO","MEDIO",0.8,0.8,1
"Aragami","PlayStation 4",71,30,7.1,45,2016-10-10,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",0,0,1
"Farpoint","PlayStation 4",71,62,8.1,244,2017-05-16,"Action/Shooter/First-Person/Arcade","Action",7.1,"MEDIO","ALTO",-1,1,1
"Melbits World","PlayStation 4",71,11,6.6,28,2019-02-05,"Puzzle/Action","Puzzle",7.1,"MEDIO","MEDIO",0.5,0.5,1
"Resident Evil 7: biohazard - Not a Hero","PlayStation 4",71,10,7.5,75,2017-12-12,"Action Adventure/Survival","Action Adventure",7.1,"MEDIO","ALTO",-0.4,0.4,1
"God Eater 3","PlayStation 4",71,60,7.4,60,2019-02-08,"Role-Playing/Action RPG","Role-Playing",7.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Driveclub","PlayStation 4",71,85,6.3,1744,2014-10-07,"GT / Street/Driving/Racing/Simulation/GT / Street/Automobile","GT",7.1,"MEDIO","MEDIO",0.8,0.8,1
"Cyberdimension Neptunia: 4 Goddesses Online","PlayStation 4",71,12,6.8,41,2017-10-10,"Role-Playing/Action RPG","Role-Playing",7.1,"MEDIO","MEDIO",0.3,0.3,1
"Dark Souls III: Ashes of Ariandel","PlayStation 4",71,26,7.4,192,2016-10-25,"Role-Playing/Action RPG","Role-Playing",7.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"The Hong Kong Massacre","PlayStation 4",71,16,5.9,36,2019-01-29,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.1,"MEDIO","MEDIO",1.2,1.2,1
"Sublevel Zero Redux","PlayStation 4",71,9,5.8,6,2017-03-07,"Simulation/Space/Combat","Simulation",7.1,"MEDIO","MEDIO",1.3,1.3,1
"EVE: Valkyrie","PlayStation 4",71,29,6.8,65,2016-10-13,"Action/General/Simulation/Space/Combat","Action",7.1,"MEDIO","MEDIO",0.3,0.3,1
"Volume","PlayStation 4",71,15,7,26,2015-08-18,"Action/Action Adventure/Platformer/Linear/3D","Action",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Cold Iron","PlayStation 4",71,8,7.7,30,2018-01-30,"Action Adventure/General","Action Adventure",7.1,"MEDIO","ALTO",-0.600000000000001,0.600000000000001,1
"Samurai Warriors 4 Empires","PlayStation 4",71,29,7.2,25,2016-03-15,"Action/Beat-'Em-Up/3D","Action",7.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Riptide GP: Renegade","PlayStation 4",71,10,6,10,2016-07-26,"General/Racing/Arcade/Futuristic","General",7.1,"MEDIO","MEDIO",1.1,1.1,1
"Chambara","PlayStation 4",71,10,6,6,2016-07-26,"Action/General","Action",7.1,"MEDIO","MEDIO",1.1,1.1,1
"Doki-Doki Universe","PlayStation 4",71,28,6.3,101,2013-12-10,"General/Miscellaneous/General","General",7.1,"MEDIO","MEDIO",0.8,0.8,1
"Psychonauts in The Rhombus of Ruin","PlayStation 4",71,36,7,36,2017-02-21,"Action/General","Action",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Heaven's Vault","PlayStation 4",71,8,4,10,2019-04-16,"Adventure/General","Adventure",7.1,"MEDIO","BAIXO",3.1,3.1,1
"The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children","PlayStation 4",71,7,6.8,24,2018-09-25,"Adventure/Point-and-Click","Adventure",7.1,"MEDIO","MEDIO",0.3,0.3,1
"flOw","PlayStation 4",71,9,6.3,125,2013-12-17,"Miscellaneous/General/General","Miscellaneous",7.1,"MEDIO","MEDIO",0.8,0.8,1
"Megadimension Neptunia VIIR","PlayStation 4",71,12,6.4,21,2018-05-08,"Role-Playing/Japanese-Style","Role-Playing",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"Amazing Discoveries In Outer Space","PlayStation 4",71,14,5.7,9,2016-02-02,"Action/General/Action Adventure/Open-World","Action",7.1,"MEDIO","MEDIO",1.4,1.4,1
"Summon Night 6: Lost Borders","PlayStation 4",71,9,6.9,19,2017-10-31,"Role-Playing/Japanese-Style","Role-Playing",7.1,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Squishies","PlayStation 4",71,9,6.7,6,2018-11-20,"Action/Platformer/3D","Action",7.1,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Gauntlet: Slayer Edition","PlayStation 4",71,21,6.7,115,2015-08-11,"Role-Playing/Western-Style","Role-Playing",7.1,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Fairy Fencer F: Advent Dark Force","PlayStation 4",71,21,6.9,58,2016-07-26,"Role-Playing/General/Japanese-Style","Role-Playing",7.1,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Knowledge is Power","PlayStation 4",71,22,7.1,45,2017-10-24,"Miscellaneous/Party / Minigame","Miscellaneous",7.1,"MEDIO","MEDIO",0,0,1
"Songbringer","PlayStation 4",71,10,6.4,5,2017-09-05,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"A Fisherman's Tale","PlayStation 4",70,14,5.6,12,2019-01-22,"Adventure/General","Adventure",7,"MEDIO","MEDIO",1.4,1.4,1
"Sheltered","PlayStation 4",70,14,6.5,13,2016-03-15,"Strategy/Real-Time/Defense","Strategy",7,"MEDIO","MEDIO",0.5,0.5,1
"Lost Ember","PlayStation 4",70,19,7.1,19,2019-11-22,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Nom Nom Galaxy","PlayStation 4",70,16,7,41,2015-05-12,"Action/General","Action",7,"MEDIO","MEDIO",0,0,1
"Sundered","PlayStation 4",70,22,6.8,26,2017-07-28,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",0.2,0.2,1
"Resident Evil: Revelations","PlayStation 4",70,32,7.8,121,2017-08-29,"Action Adventure/Survival","Action Adventure",7,"MEDIO","ALTO",-0.8,0.8,1
"God Eater Resurrection","PlayStation 4",70,18,7,77,2016-06-29,"Role-Playing/Action RPG","Role-Playing",7,"MEDIO","MEDIO",0,0,1
"Senran Kagura: Peach Beach Splash","PlayStation 4",70,25,7.4,76,2017-09-12,"Action/Shooter/Third-Person/Arcade","Action",7,"MEDIO","MEDIO",-0.4,0.4,1
"Degrees of Separation","PlayStation 4",70,12,6.2,11,2019-02-14,"Action/Platformer/2D","Action",7,"MEDIO","MEDIO",0.8,0.8,1
"Marvel's Spider-Man: Turf Wars","PlayStation 4",70,22,6.1,106,2018-11-20,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",0.9,0.9,1
"Hitman - Episode 5: Colorado","PlayStation 4",70,18,6.9,31,2016-09-27,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Nobunaga's Ambition: Taishi","PlayStation 4",70,12,6.9,16,2018-06-05,"Strategy/Turn-Based/General","Strategy",7,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Regalia: Of Men and Monarchs - Royal Edition","PlayStation 4",70,17,5.6,7,2018-04-10,"Strategy/Turn-Based/Tactics","Strategy",7,"MEDIO","MEDIO",1.4,1.4,1
"Rick and Morty: Virtual Rick-ality","PlayStation 4",70,18,5.6,30,2018-04-10,"Simulation/General","Simulation",7,"MEDIO","MEDIO",1.4,1.4,1
"Batman: The Enemy Within - Episode 3: The Fractured Mask","PlayStation 4",70,8,6.1,7,2017-11-21,"Adventure/Point-and-Click","Adventure",7,"MEDIO","MEDIO",0.9,0.9,1
"Road Not Taken","PlayStation 4",70,23,5.6,84,2014-08-05,"Miscellaneous/General/Puzzle/Puzzle/General","Miscellaneous",7,"MEDIO","MEDIO",1.4,1.4,1
"Steep: Road to the Olympics","PlayStation 4",70,21,6.6,11,2017-12-05,"Sports/Individual/Ski / Snowboard","Sports",7,"MEDIO","MEDIO",0.4,0.4,1
"Taiko no Tatsujin: Drum Session!","PlayStation 4",70,13,7,14,2018-11-02,"Action/Rhythm/Music","Action",7,"MEDIO","MEDIO",0,0,1
"Mercenary Kings","PlayStation 4",70,25,5.8,229,2014-04-01,"Action/General/General/Shooter/Scrolling/Shoot-'Em-Up/Vertical/Horizontal","Action",7,"MEDIO","MEDIO",1.2,1.2,1
"Nitroplus Blasterz: Heroines Infinite Duel","PlayStation 4",70,33,6.8,40,2016-02-02,"Action/Fighting/2D","Action",7,"MEDIO","MEDIO",0.2,0.2,1
"Citizens of Earth","PlayStation 4",70,20,7,37,2015-01-20,"Role-Playing/General/Japanese-Style","Role-Playing",7,"MEDIO","MEDIO",0,0,1
"1979 Revolution: Black Friday","PlayStation 4",70,10,6,11,2018-07-31,"Adventure/General","Adventure",7,"MEDIO","MEDIO",1,1,1
"Warriors All-Stars","PlayStation 4",70,38,6.4,26,2017-08-29,"Action/Beat-'Em-Up/3D","Action",7,"MEDIO","MEDIO",0.6,0.6,1
"Dynasty Warriors: Godseekers","PlayStation 4",70,29,6.3,20,2017-01-31,"Strategy/Turn-Based/Tactics","Strategy",7,"MEDIO","MEDIO",0.7,0.7,1
"Falcon Age","PlayStation 4",70,26,5.8,21,2019-04-09,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",1.2,1.2,1
"Rainbow Moon","PlayStation 4",70,13,6.4,11,2016-02-16,"Strategy/Turn-Based/Tactics","Strategy",7,"MEDIO","MEDIO",0.6,0.6,1
"The Angry Birds Movie 2 VR: Under Pressure","PlayStation 4",70,13,7.7,34,2019-08-06,"Puzzle/Action","Puzzle",7,"MEDIO","ALTO",-0.7,0.7,1
"The Last Remnant Remastered","PlayStation 4",70,19,7.4,24,2018-12-06,"Role-Playing/Japanese-Style","Role-Playing",7,"MEDIO","MEDIO",-0.4,0.4,1
"Marvel's Guardians of the Galaxy - Episode 2: Under Pressure","PlayStation 4",70,9,4.5,24,2017-06-06,"Action/Adventure/General/3D/Third-Person","Action",7,"MEDIO","BAIXO",2.5,2.5,1
"Star Wars Battlefront: Outer Rim","PlayStation 4",70,7,5.9,34,2016-04-05,"Action/Shooter/First-Person/Tactical","Action",7,"MEDIO","MEDIO",1.1,1.1,1
"Touhou Genso Wanderer","PlayStation 4",70,18,6.5,15,2017-03-21,"Role-Playing/General/Roguelike","Role-Playing",7,"MEDIO","MEDIO",0.5,0.5,1
"Dead Star","PlayStation 4",70,17,5.8,65,2016-04-05,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7,"MEDIO","MEDIO",1.2,1.2,1
"That's You!","PlayStation 4",70,27,7.2,44,2017-07-04,"Miscellaneous/Party / Minigame","Miscellaneous",7,"MEDIO","MEDIO",-0.2,0.2,1
"Archangel","PlayStation 4",69,18,7,22,2017-07-18,"Action/Shooter/First-Person/Arcade","Action",6.9,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Chocobo's Mystery Dungeon: Every Buddy!","PlayStation 4",69,9,6.9,24,2019-03-20,"Action RPG/Role-Playing/Roguelike","Action RPG",6.9,"MEDIO","MEDIO",0,0,1
"Hitman HD Enhanced Collection","PlayStation 4",69,11,2.6,29,2019-01-11,"Miscellaneous/Compilation","Miscellaneous",6.9,"MEDIO","BAIXO",4.3,4.3,1
"Korix","PlayStation 4",69,9,7,23,2017-03-29,"Strategy/Real-Time/General","Strategy",6.9,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Sword Art Online: Hollow Realization","PlayStation 4",69,34,7.6,94,2016-11-08,"Role-Playing/Action RPG","Role-Playing",6.9,"MEDIO","ALTO",-0.699999999999999,0.699999999999999,1
"God Eater 2: Rage Burst","PlayStation 4",69,35,7.3,111,2016-08-30,"Role-Playing/Action RPG","Role-Playing",6.9,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"The Liar Princess and the Blind Prince","PlayStation 4",69,8,6.3,15,2019-02-12,"Action/General","Action",6.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Deception IV: The Nightmare Princess","PlayStation 4",69,33,7,31,2015-07-14,"Strategy/General","Strategy",6.9,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Octodad: Dadliest Catch","PlayStation 4",69,31,6.7,117,2014-04-22,"Modern/Adventure/3D/Third-Person/Modern","Modern",6.9,"MEDIO","MEDIO",0.2,0.2,1
"Dynasty Warriors 8: Xtreme Legends Complete Edition","PlayStation 4",69,30,7.1,138,2014-03-25,"Action/Miscellaneous/Beat-'Em-Up/Compilation/3D","Action",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"The Mage's Tale","PlayStation 4",69,11,5,9,2019-02-05,"Adventure/General","Adventure",6.9,"MEDIO","MEDIO",1.9,1.9,1
"Super Exploding Zoo","PlayStation 4",69,7,4.9,36,2015-06-02,"Miscellaneous/Puzzle/General","Miscellaneous",6.9,"MEDIO","BAIXO",2,2,1
"Knack 2","PlayStation 4",69,81,7.7,463,2017-09-05,"Action Adventure/Linear","Action Adventure",6.9,"MEDIO","ALTO",-0.8,0.8,1
"Oninaki","PlayStation 4",69,45,5.5,45,2019-08-22,"Japanese-Style/Role-Playing/Action RPG","Japanese-Style",6.9,"MEDIO","MEDIO",1.4,1.4,1
"The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law","PlayStation 4",69,8,4.7,27,2017-03-28,"Adventure/Point-and-Click","Adventure",6.9,"MEDIO","BAIXO",2.2,2.2,1
"Tumble VR","PlayStation 4",69,26,7.2,39,2016-10-10,"Puzzle/Stacking","Puzzle",6.9,"MEDIO","MEDIO",-0.3,0.3,1
"Arslan: The Warriors of Legend","PlayStation 4",69,43,6.6,31,2016-02-09,"Action/Beat-'Em-Up/3D","Action",6.9,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Exist Archive: The Other Side of the Sky","PlayStation 4",69,14,7,30,2016-10-18,"Role-Playing/Japanese-Style","Role-Playing",6.9,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Earth Defense Force: Iron Rain","PlayStation 4",69,49,5.3,41,2019-04-11,"Action/Shooter/Third-Person/Arcade","Action",6.9,"MEDIO","MEDIO",1.6,1.6,1
"Game of Thrones: A Telltale Games Series","PlayStation 4",69,7,6.5,275,2015-11-17,"Action/Adventure/General/Point-and-Click","Action",6.9,"MEDIO","MEDIO",0.4,0.4,1
"Paperbound","PlayStation 4",69,13,6.2,6,2015-03-31,"Action/Fighting/2D","Action",6.9,"MEDIO","MEDIO",0.7,0.7,1
"ARK: Survival Evolved","PlayStation 4",69,15,4.6,220,2017-08-29,"Action Adventure/Survival/Sandbox","Action Adventure",6.9,"MEDIO","BAIXO",2.3,2.3,1
"Screencheat","PlayStation 4",69,11,5.2,5,2016-03-01,"Action/Shooter/First-Person/Tactical/Arcade","Action",6.9,"MEDIO","MEDIO",1.7,1.7,1
"Dead Synchronicity: Tomorrow Comes Today","PlayStation 4",69,9,6.6,21,2016-10-04,"Adventure/Point-and-Click","Adventure",6.9,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"It's Quiz Time","PlayStation 4",69,10,6.8,6,2017-11-28,"Miscellaneous/Trivia / Game Show","Miscellaneous",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Erica","PlayStation 4",69,41,6.9,299,2019-08-19,"Adventure/3D/Third-Person","Adventure",6.9,"MEDIO","MEDIO",0,0,1
"Gang Beasts","PlayStation 4",68,17,6.7,57,2017-12-12,"Action/Miscellaneous/General/Party / Minigame","Action",6.8,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Lost Sphear","PlayStation 4",68,53,6.9,62,2018-01-23,"Role-Playing/Japanese-Style","Role-Playing",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Starblood Arena","PlayStation 4",68,23,7.2,45,2017-04-11,"Action/General","Action",6.8,"MEDIO","MEDIO",-0.4,0.4,1
"One Piece: Unlimited World Red - Deluxe Edition","PlayStation 4",68,11,6.2,10,2017-08-25,"Action/General","Action",6.8,"MEDIO","MEDIO",0.6,0.6,1
"Killing Floor: Incursion","PlayStation 4",68,19,5,13,2018-05-01,"Action/Shooter/First-Person/Light Gun/Arcade","Action",6.8,"MEDIO","MEDIO",1.8,1.8,1
"Utawarerumono: Mask of Deception","PlayStation 4",68,22,7.5,46,2017-05-23,"Strategy/Adventure/Turn-Based/General","Strategy",6.8,"MEDIO","ALTO",-0.7,0.7,1
"Gundam Versus","PlayStation 4",68,32,6.4,48,2017-09-29,"Action/Simulation/Fighting/Vehicle/3D/Combat","Action",6.8,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Kill la Kill: IF","PlayStation 4",68,22,6.3,50,2019-07-26,"Action Adventure/General/Action/Fighting/3D","Action Adventure",6.8,"MEDIO","MEDIO",0.5,0.5,1
"MotoGP 17","PlayStation 4",68,21,4.4,9,2017-07-11,"Racing/Arcade/Automobile","Racing",6.8,"MEDIO","BAIXO",2.4,2.4,1
"Frantics","PlayStation 4",68,30,4.9,73,2018-03-06,"Miscellaneous/Party / Minigame","Miscellaneous",6.8,"MEDIO","BAIXO",1.9,1.9,1
"Deracine","PlayStation 4",68,54,7.7,78,2018-11-06,"Adventure/General","Adventure",6.8,"MEDIO","ALTO",-0.9,0.9,1
"Broforce","PlayStation 4",68,12,6.8,208,2016-03-01,"Action/Platformer/2D","Action",6.8,"MEDIO","MEDIO",0,0,1
"The Wizards: Enhanced Edition","PlayStation 4",68,23,6,14,2019-03-12,"Action/Shooter/Light Gun","Action",6.8,"MEDIO","MEDIO",0.8,0.8,1
"Batman: The Telltale Series","PlayStation 4",68,11,6.9,301,2016-09-13,"Action/General/Adventure/Point-and-Click","Action",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"The 25th Ward: The Silver Case","PlayStation 4",68,15,7.9,33,2018-03-13,"Adventure/Visual Novel","Adventure",6.8,"MEDIO","ALTO",-1.1,1.1,1
"Kromaia Omega","PlayStation 4",68,11,5.9,8,2015-10-16,"Action/Shooter/Rail","Action",6.8,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Effie","PlayStation 4",68,17,6.8,25,2019-06-04,"Action/Platformer/3D","Action",6.8,"MEDIO","MEDIO",0,0,1
"Smoke and Sacrifice","PlayStation 4",68,13,5.6,5,2019-01-15,"Action Adventure/General","Action Adventure",6.8,"MEDIO","MEDIO",1.2,1.2,1
"Light Tracer","PlayStation 4",68,7,6.3,14,2017-09-26,"Puzzle/Action","Puzzle",6.8,"MEDIO","MEDIO",0.5,0.5,1
"Root Letter","PlayStation 4",68,16,7,22,2016-11-08,"Adventure/Visual Novel","Adventure",6.8,"MEDIO","MEDIO",-0.2,0.2,1
"Earth's Dawn","PlayStation 4",68,12,6.9,15,2016-11-01,"Action/Beat-'Em-Up/2D","Action",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Middle-earth: Shadow of Mordor - The Bright Lord","PlayStation 4",68,12,6.3,32,2015-02-24,"Action Adventure/Open-World","Action Adventure",6.8,"MEDIO","MEDIO",0.5,0.5,1
"Strikers Edge","PlayStation 4",68,15,6.6,7,2018-01-30,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.8,"MEDIO","MEDIO",0.2,0.2,1
"My Hero One's Justice","PlayStation 4",68,35,6.5,54,2018-10-26,"Action/General/Fighting/3D","Action",6.8,"MEDIO","MEDIO",0.3,0.3,1
"Tennis in the Face","PlayStation 4",68,9,4.7,18,2014-12-09,"Puzzle/Action/General","Puzzle",6.8,"MEDIO","BAIXO",2.1,2.1,1
"Slain: Back from Hell","PlayStation 4",68,11,7.1,24,2016-09-20,"Action/Platformer/2D","Action",6.8,"MEDIO","MEDIO",-0.3,0.3,1
"Digimon World: Next Order","PlayStation 4",68,35,6.7,142,2017-01-31,"Role-Playing/Trainer","Role-Playing",6.8,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"The Castle Game","PlayStation 4",68,8,6.6,14,2015-08-04,"Strategy/Real-Time/Defense","Strategy",6.8,"MEDIO","MEDIO",0.2,0.2,1
"Senran Kagura: Estival Versus","PlayStation 4",67,25,7.8,160,2016-03-15,"Action/General","Action",6.7,"MEDIO","ALTO",-1.1,1.1,1
"Giga Wrecker Alt.","PlayStation 4",67,11,1.6,5,2019-04-12,"Action/Platformer/2D","Action",6.7,"MEDIO","BAIXO",5.1,5.1,1
"MediEvil","PlayStation 4",67,72,8.1,564,2019-10-25,"Action Adventure/General","Action Adventure",6.7,"MEDIO","ALTO",-1.4,1.4,1
"Lichtspeer","PlayStation 4",67,13,6.6,5,2016-09-27,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Brut@l","PlayStation 4",67,26,6,14,2016-08-09,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",0.7,0.7,1
"Danganronpa Another Episode: Ultra Despair Girls","PlayStation 4",67,13,7.1,43,2017-06-27,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Crystar","PlayStation 4",67,13,9.6,1649,2019-08-27,"Role-Playing/General/Action RPG","Role-Playing",6.7,"MEDIO","ALTO",-2.9,2.9,1
"Nelke & the Legendary Alchemists: Ateliers of the New World","PlayStation 4",67,22,3.5,15,2019-03-26,"Role-Playing/General","Role-Playing",6.7,"MEDIO","BAIXO",3.2,3.2,1
"How to Survive 2","PlayStation 4",67,13,6.2,30,2017-02-06,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",0.5,0.5,1
"Assault Suit Leynos","PlayStation 4",67,8,6.9,12,2016-07-14,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",6.7,"MEDIO","MEDIO",-0.2,0.2,1
"Steel Rats","PlayStation 4",67,16,7.2,27,2018-11-07,"Simulation/Vehicle/Combat","Simulation",6.7,"MEDIO","MEDIO",-0.5,0.5,1
"King's Quest Chapter 4: Snow Place Like Home","PlayStation 4",67,8,5.4,15,2016-09-27,"Adventure/General","Adventure",6.7,"MEDIO","MEDIO",1.3,1.3,1
"Nights of Azure","PlayStation 4",67,40,7.2,96,2016-03-29,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",-0.5,0.5,1
"Nine Parchments","PlayStation 4",67,7,6.7,10,2017-12-12,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",0,0,1
"Batman: The Enemy Within - Episode 2: The Pact","PlayStation 4",67,9,5.3,14,2017-09-26,"Adventure/Point-and-Click","Adventure",6.7,"MEDIO","MEDIO",1.4,1.4,1
"How We Soar","PlayStation 4",67,11,5.9,8,2016-11-29,"Action/General","Action",6.7,"MEDIO","MEDIO",0.8,0.8,1
"DreamWorks Voltron VR Chronicles","PlayStation 4",67,8,4.5,8,2017-09-26,"Action/General","Action",6.7,"MEDIO","BAIXO",2.2,2.2,1
