"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Disney Infinity 3.0 Edition","PlayStation 4",80,53,6,84,2015-08-30,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",2,2,0
"Torchlight II","PlayStation 4",80,7,4.6,30,2019-09-03,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","BAIXO",3.4,3.4,0
"Call of Duty: Modern Warfare","PlayStation 4",80,78,3.4,9210,2019-10-25,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","BAIXO",4.6,4.6,0
"LEGO Dimensions","PlayStation 4",80,53,7.1,81,2015-09-27,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",0.9,0.9,0
"Thronebreaker: The Witcher Tales","PlayStation 4",80,8,7.5,93,2018-12-04,"Role-Playing/Action RPG/Strategy/Turn-Based/Card Battle","Role-Playing",8,"ALTO","ALTO",0.5,0.5,0
"Phoenix Wright: Ace Attorney Trilogy","PlayStation 4",80,24,7.6,45,2019-04-09,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.4,0.4,0
"Valfaris","PlayStation 4",80,9,6.3,25,2019-11-05,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",1.7,1.7,0
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One","PlayStation 4",80,10,6.9,56,2016-12-20,"Action/General/Adventure/Point-and-Click","Action",8,"ALTO","MEDIO",1.1,1.1,0
"Prison Architect","PlayStation 4",80,18,6.9,37,2016-06-28,"Strategy/General/Management/Business / Tycoon","Strategy",8,"ALTO","MEDIO",1.1,1.1,0
"Metro Exodus","PlayStation 4",80,41,7.1,1390,2019-02-15,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","MEDIO",0.9,0.9,0
"Dishonored: Definitive Edition","PlayStation 4",80,32,7.5,313,2015-08-25,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",0.5,0.5,0
"Ace Combat 7: Skies Unknown","PlayStation 4",80,69,8,331,2019-01-18,"Simulation/Flight/Combat","Simulation",8,"ALTO","ALTO",0,0,0
"RiME","PlayStation 4",80,63,7.8,317,2017-05-26,"General/Action/Adventure/General/3D/Third-Person","General",8,"ALTO","ALTO",0.2,0.2,0
"Trine 4: The Nightmare Prince","PlayStation 4",80,39,7.1,37,2019-10-08,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",0.9,0.9,0
"Crash Bandicoot N. Sane Trilogy","PlayStation 4",80,85,8.4,1197,2017-06-30,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",-0.4,0.4,0
"Dauntless","PlayStation 4",80,13,3.9,119,2019-05-21,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","BAIXO",4.1,4.1,0
"Tales From The Borderlands: Episode 1 - Zer0 Sum","PlayStation 4",80,15,7.8,164,2014-11-25,"Miscellaneous/General/Adventure/General","Miscellaneous",8,"ALTO","ALTO",0.2,0.2,0
"Hyper Light Drifter","PlayStation 4",80,11,7.7,84,2016-07-26,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","ALTO",0.3,0.3,0
"NHL 19","PlayStation 4",80,29,5.2,113,2018-09-14,"Sports/Team/Ice Hockey/Sim","Sports",8,"ALTO","MEDIO",2.8,2.8,0
"Need for Speed: Rivals","PlayStation 4",80,53,6.2,817,2013-11-15,"Driving/Racing/Simulation/GT / Street/GT / Street/Automobile","Driving",8,"ALTO","MEDIO",1.8,1.8,0
"Madden NFL 19","PlayStation 4",80,30,2.1,247,2018-08-10,"Sports/Team/Football/Sim","Sports",8,"ALTO","BAIXO",5.9,5.9,0
"Wasteland 2: Director's Cut","PlayStation 4",80,21,7.5,201,2015-10-13,"Role-Playing/Western-Style","Role-Playing",8,"ALTO","ALTO",0.5,0.5,0
"Arise: A Simple Story","PlayStation 4",80,29,7.9,90,2019-12-03,"Action/General","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Guitar Hero Live","PlayStation 4",80,69,6.2,193,2015-10-20,"Action/Rhythm/Music","Action",8,"ALTO","MEDIO",1.8,1.8,0
"Tom Clancy's The Division","PlayStation 4",80,63,7,2532,2016-03-08,"Shooter/Modern/Modern/Action/Shooter/Third-Person/Tactical/Arcade","Shooter",8,"ALTO","MEDIO",1,1,0
"The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two","PlayStation 4",80,9,6.6,28,2016-12-20,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","MEDIO",1.4,1.4,0
"Darkwood","PlayStation 4",80,25,7.7,40,2019-05-14,"Action Adventure/Survival","Action Adventure",8,"ALTO","ALTO",0.3,0.3,0
"The Banner Saga 3","PlayStation 4",80,10,7,36,2018-07-26,"Strategy/Turn-Based/Tactics","Strategy",8,"ALTO","MEDIO",1,1,0
"AVICII Invector","PlayStation 4",80,15,6.8,20,2019-12-10,"Action/Rhythm/Music","Action",8,"ALTO","MEDIO",1.2,1.2,0
"World of Tanks","PlayStation 4",80,18,5.2,130,2016-01-19,"Action/Simulation/Shooter/Vehicle/Third-Person/Combat/Tactical","Action",8,"ALTO","MEDIO",2.8,2.8,0
"Children of Morta","PlayStation 4",80,12,8.2,82,2019-10-15,"Role-Playing/Adventure/General/Action RPG","Role-Playing",8,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Middle-earth: Shadow of War","PlayStation 4",80,69,4.4,1397,2017-10-10,"Action Adventure/Open-World","Action Adventure",8,"ALTO","BAIXO",3.6,3.6,0
"Skylanders Imaginators","PlayStation 4",79,49,5.8,32,2016-10-16,"Action/Platformer/3D","Action",7.9,"ALTO","MEDIO",2.1,2.1,0
"Wolfenstein: The New Order","PlayStation 4",79,73,8.1,1524,2014-05-20,"General/Shooter/Historic/Action/Shooter/First-Person/Historic/Arcade","General",7.9,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Star Wars Jedi: Fallen Order","PlayStation 4",79,70,7.7,3012,2019-11-15,"Action/Action Adventure/General","Action",7.9,"ALTO","ALTO",0.2,0.2,0
"SOMA","PlayStation 4",79,27,8.1,487,2015-09-22,"Horror/Horror/Action Adventure/Survival","Horror",7.9,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"A Hat in Time","PlayStation 4",79,17,8.1,93,2017-12-05,"Action/Platformer/3D","Action",7.9,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"South Park: The Fractured But Whole","PlayStation 4",79,74,7.7,493,2017-10-17,"Role-Playing/General","Role-Playing",7.9,"ALTO","ALTO",0.2,0.2,0
"Oxenfree","PlayStation 4",79,10,7.8,89,2016-05-31,"Action Adventure/Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Prey","PlayStation 4",79,68,7.8,1002,2017-05-05,"General/Action/Shooter/First-Person/Arcade","General",7.9,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Alien: Isolation","PlayStation 4",79,50,8.2,1176,2014-10-07,"Action Adventure/Sci-Fi/General/Survival","Action Adventure",7.9,"ALTO","ALTO",-0.299999999999999,0.299999999999999,0
"The Banner Saga","PlayStation 4",79,21,7.6,118,2016-01-12,"Role-Playing/General/Strategy/Turn-Based/Tactics","Role-Playing",7.9,"ALTO","ALTO",0.300000000000001,0.300000000000001,0
"Trials Fusion","PlayStation 4",79,51,7.1,296,2014-04-15,"Driving/Racing/Arcade/Motorcycle/Automobile/Street/Street","Driving",7.9,"ALTO","MEDIO",0.800000000000001,0.800000000000001,0
"King's Quest Chapter 3: Once Upon a Climb","PlayStation 4",79,10,7.1,29,2016-04-26,"Adventure/General","Adventure",7.9,"ALTO","MEDIO",0.800000000000001,0.800000000000001,0
"Pro Evolution Soccer 2019","PlayStation 4",79,56,6.4,322,2018-08-28,"Sports/Team/Soccer/Sim","Sports",7.9,"ALTO","MEDIO",1.5,1.5,0
"Naruto Shippuden: Ultimate Ninja Storm 4","PlayStation 4",79,60,8.2,425,2016-02-09,"Action/Fighting/3D","Action",7.9,"ALTO","ALTO",-0.299999999999999,0.299999999999999,0
"SMITE","PlayStation 4",79,9,6.7,110,2016-03-24,"Strategy/Real-Time/MOBA","Strategy",7.9,"ALTO","MEDIO",1.2,1.2,0
"Pac-Man 256","PlayStation 4",79,19,6.9,19,2016-06-21,"Action/General/Arcade","Action",7.9,"ALTO","MEDIO",1,1,0
"Trials Rising","PlayStation 4",79,55,6.6,63,2019-02-26,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",1.3,1.3,0
"Hand of Fate","PlayStation 4",79,15,7.4,54,2015-02-17,"Role-Playing/Miscellaneous/General/Board / Card Game","Role-Playing",7.9,"ALTO","MEDIO",0.5,0.5,0
"FIFA 20","PlayStation 4",79,62,1.2,3446,2019-09-24,"Sports/Team/Soccer/Sim","Sports",7.9,"ALTO","BAIXO",6.7,6.7,0
"Wonder Boy: The Dragon's Trap","PlayStation 4",79,41,7.8,54,2017-04-18,"Action Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"EA Sports UFC 2","PlayStation 4",79,38,5.8,249,2016-03-15,"Sports/General/Individual/Combat/Boxing / Martial Arts","Sports",7.9,"ALTO","MEDIO",2.1,2.1,0
"WRC 8 FIA World Rally Championship","PlayStation 4",79,24,6,44,2019-09-10,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",1.9,1.9,0
"Tacoma","PlayStation 4",79,9,5.9,18,2018-05-08,"Adventure/General","Adventure",7.9,"ALTO","MEDIO",2,2,0
"Call of Duty: WWII","PlayStation 4",79,83,4.7,1748,2017-11-03,"Action/Shooter/First-Person/Arcade","Action",7.9,"ALTO","BAIXO",3.2,3.2,0
"NHL 17","PlayStation 4",78,26,5.6,127,2016-09-13,"Sports/Team/Ice Hockey/Sim","Sports",7.8,"ALTO","MEDIO",2.2,2.2,0
"A Way Out","PlayStation 4",78,62,7.9,747,2018-03-23,"Action Adventure/General","Action Adventure",7.8,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Borderlands 3","PlayStation 4",78,43,5.8,1188,2019-09-13,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",2,2,0
"Overcooked!","PlayStation 4",78,24,7.9,165,2016-08-02,"Action/Simulation/Arcade/Virtual/Career","Action",7.8,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Bridge Constructor Portal","PlayStation 4",78,7,3.7,17,2018-03-01,"Simulation/Virtual/Career","Simulation",7.8,"ALTO","BAIXO",4.1,4.1,0
"For Honor","PlayStation 4",78,59,6.1,1059,2017-02-14,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",1.7,1.7,0
"Forgotton Anne","PlayStation 4",78,23,6.8,54,2018-05-15,"Adventure/General","Adventure",7.8,"ALTO","MEDIO",1,1,0
"LEGO Star Wars: The Force Awakens","PlayStation 4",78,61,7.4,150,2016-06-28,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Unravel","PlayStation 4",78,74,8.1,422,2016-02-09,"Action/Platformer/2D","Action",7.8,"ALTO","ALTO",-0.3,0.3,0
"Blasphemous","PlayStation 4",78,16,7.9,122,2019-09-10,"Action Adventure/Open-World","Action Adventure",7.8,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Mothergunship","PlayStation 4",78,20,5,18,2018-07-17,"Action/General","Action",7.8,"ALTO","MEDIO",2.8,2.8,0
"NHL 16","PlayStation 4",78,28,5.4,172,2015-09-15,"Sports/Team/Ice Hockey/Sim","Sports",7.8,"ALTO","MEDIO",2.4,2.4,0
"Rock Band 4","PlayStation 4",78,51,6.4,104,2015-10-06,"Action/Rhythm/Music","Action",7.8,"ALTO","MEDIO",1.4,1.4,0
"Dragon's Dogma: Dark Arisen","PlayStation 4",78,24,8.2,183,2017-10-03,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","ALTO",-0.399999999999999,0.399999999999999,0
"Super Cloudbuilt","PlayStation 4",78,10,6.6,9,2017-07-25,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",1.2,1.2,0
"Worms W.M.D","PlayStation 4",78,23,6.9,36,2016-08-23,"Strategy/Turn-Based/Artillery","Strategy",7.8,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Life is Strange: Episode 2 - Out of Time","PlayStation 4",78,34,8.2,226,2015-03-24,"Action Adventure/General","Action Adventure",7.8,"ALTO","ALTO",-0.399999999999999,0.399999999999999,0
"Skylanders Trap Team","PlayStation 4",78,46,5.6,39,2014-10-05,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",2.2,2.2,0
"Call of Duty: Ghosts","PlayStation 4",78,49,3.9,1693,2013-11-15,"Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade","Action",7.8,"ALTO","BAIXO",3.9,3.9,0
"The Banner Saga 2","PlayStation 4",78,12,7.5,53,2016-07-05,"Role-Playing/General/Strategy/Turn-Based/Tactics","Role-Playing",7.8,"ALTO","ALTO",0.3,0.3,0
"Little Nightmares","PlayStation 4",78,52,8,275,2017-04-28,"Action Adventure/General/Linear","Action Adventure",7.8,"ALTO","ALTO",-0.2,0.2,0
"NBA 2K20","PlayStation 4",78,42,1.3,1151,2019-09-06,"Sports/Team/Basketball/Sim","Sports",7.8,"ALTO","BAIXO",6.5,6.5,0
"This War of Mine: The Little Ones","PlayStation 4",78,37,7.5,146,2016-01-29,"Strategy/Real-Time/General","Strategy",7.8,"ALTO","ALTO",0.3,0.3,0
"The Walking Dead: The Telltale Series - The Final Season","PlayStation 4",78,7,8.1,193,2018-08-14,"Adventure/Point-and-Click","Adventure",7.8,"ALTO","ALTO",-0.3,0.3,0
"Life is Strange: Before the Storm - Episode 1: Awake","PlayStation 4",78,53,7.5,185,2017-08-31,"Action Adventure/General","Action Adventure",7.8,"ALTO","ALTO",0.3,0.3,0
"Horizon Chase Turbo","PlayStation 4",78,15,7.7,114,2018-05-15,"Racing/Arcade/Automobile","Racing",7.8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Age of Wonders: Planetfall","PlayStation 4",78,10,6.7,40,2019-08-06,"Strategy/Turn-Based/General","Strategy",7.8,"ALTO","MEDIO",1.1,1.1,0
"Dying Light: The Following","PlayStation 4",78,24,7.9,162,2016-02-09,"Action Adventure/Survival","Action Adventure",7.8,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Plants vs. Zombies: Battle for Neighborville","PlayStation 4",77,25,5.5,132,2019-10-18,"Action/Shooter/Third-Person/Tactical","Action",7.7,"ALTO","MEDIO",2.2,2.2,0
"The Missing: JJ Macfield and the Island of Memories","PlayStation 4",77,10,6.9,19,2018-10-15,"Action/General","Action",7.7,"ALTO","MEDIO",0.8,0.8,0
"Elite: Dangerous","PlayStation 4",77,17,7,118,2017-06-27,"Simulation/Space/Civilian","Simulation",7.7,"ALTO","MEDIO",0.7,0.7,0
"Game of Thrones: Episode One - Iron From Ice","PlayStation 4",77,18,7.3,144,2014-12-02,"Action/Adventure/General/Point-and-Click","Action",7.7,"ALTO","MEDIO",0.4,0.4,0
"Life is Strange: Before the Storm - Episode 3: Hell is Empty","PlayStation 4",77,26,7.4,82,2017-12-19,"Action Adventure/General","Action Adventure",7.7,"ALTO","MEDIO",0.3,0.3,0
"Pac-Man Championship Edition 2","PlayStation 4",77,26,7.5,36,2016-09-13,"Action/Arcade","Action",7.7,"ALTO","ALTO",0.2,0.2,0
"Virginia","PlayStation 4",77,28,5.6,105,2016-09-22,"Adventure/3D/First-Person","Adventure",7.7,"ALTO","MEDIO",2.1,2.1,0
"Stellaris: Console Edition","PlayStation 4",77,21,6.9,42,2019-02-26,"Strategy/Real-Time/General","Strategy",7.7,"ALTO","MEDIO",0.8,0.8,0
"Indivisible","PlayStation 4",77,45,6.7,86,2019-10-08,"Role-Playing/Action RPG","Role-Playing",7.7,"ALTO","MEDIO",1,1,0
"Kerbal Space Program","PlayStation 4",77,10,6.5,37,2016-07-12,"Simulation/Space/Combat","Simulation",7.7,"ALTO","MEDIO",1.2,1.2,0
"Valiant Hearts: The Great War","PlayStation 4",77,48,8.3,638,2014-06-24,"Platformer/2D/Action/Platformer/2D","Platformer",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"King's Quest Chapter 1: A Knight to Remember","PlayStation 4",77,22,7.2,82,2015-07-28,"Adventure/General","Adventure",7.7,"ALTO","MEDIO",0.5,0.5,0
"11-11: Memories Retold","PlayStation 4",77,33,7.7,55,2018-11-09,"Adventure/General/3D/Third-Person","Adventure",7.7,"ALTO","ALTO",0,0,0
"Unravel Two","PlayStation 4",77,48,7.8,152,2018-06-09,"Action/Platformer/2D","Action",7.7,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Mega Man Legacy Collection","PlayStation 4",77,22,7.6,111,2015-08-25,"Miscellaneous/Compilation","Miscellaneous",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Transformers: Devastation","PlayStation 4",77,50,7.5,214,2015-10-06,"Action/Beat-'Em-Up/3D","Action",7.7,"ALTO","ALTO",0.2,0.2,0
"LEGO City Undercover","PlayStation 4",77,27,7.2,46,2017-04-04,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","MEDIO",0.5,0.5,0
"Game of Thrones: Episode Five - A Nest of Vipers","PlayStation 4",77,11,6.8,38,2015-07-21,"Action/Adventure/General/Point-and-Click","Action",7.7,"ALTO","MEDIO",0.9,0.9,0
"Call of Duty: Infinite Warfare","PlayStation 4",77,87,4,1709,2016-11-04,"Action/Shooter/First-Person/Tactical","Action",7.7,"ALTO","BAIXO",3.7,3.7,0
"Super Mega Baseball 2","PlayStation 4",77,7,6.5,20,2018-05-01,"Sports/Team/Baseball/Arcade","Sports",7.7,"ALTO","MEDIO",1.2,1.2,0
"Observer","PlayStation 4",77,19,7.1,84,2017-08-15,"Adventure/3D/First-Person","Adventure",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,0
"The Sexy Brutale","PlayStation 4",77,28,7.6,68,2017-04-11,"Adventure/General","Adventure",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Sniper Elite 4","PlayStation 4",77,55,6.8,263,2017-02-14,"Action/Shooter/First-Person/Tactical","Action",7.7,"ALTO","MEDIO",0.9,0.9,0
"Disney Classic Games: Aladdin and the Lion King","PlayStation 4",77,13,5.1,28,2019-10-29,"Miscellaneous/Compilation","Miscellaneous",7.7,"ALTO","MEDIO",2.6,2.6,0
"NHL 20","PlayStation 4",77,26,3.7,144,2019-09-10,"Sports/Team/Ice Hockey/Sim","Sports",7.7,"ALTO","BAIXO",4,4,0
"Strider","PlayStation 4",77,38,7.1,262,2014-02-18,"Fantasy/Action Adventure/General/Fantasy","Fantasy",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,0
"Ys Origin","PlayStation 4",77,18,7,47,2017-05-30,"Role-Playing/Action RPG","Role-Playing",7.7,"ALTO","MEDIO",0.7,0.7,0
"Resident Evil: Revelations 2 - Episode 3: Judgment","PlayStation 4",77,14,7,53,2015-03-10,"Action Adventure/Survival","Action Adventure",7.7,"ALTO","MEDIO",0.7,0.7,0
"Sleeping Dogs: Definitive Edition","PlayStation 4",77,34,7.4,388,2014-10-14,"Action Adventure/Modern/Open-World","Action Adventure",7.7,"ALTO","MEDIO",0.3,0.3,0
"Hitman - Intro Pack","PlayStation 4",77,69,5.2,277,2016-03-11,"Action Adventure/General","Action Adventure",7.7,"ALTO","MEDIO",2.5,2.5,0
"Remnant: From the Ashes","PlayStation 4",77,17,7.2,170,2019-08-20,"Action/Shooter/Third-Person/Arcade","Action",7.7,"ALTO","MEDIO",0.5,0.5,0
"Hue","PlayStation 4",77,32,7.3,74,2016-08-30,"Puzzle/Action","Puzzle",7.7,"ALTO","MEDIO",0.4,0.4,0
"Furi","PlayStation 4",77,37,7.8,319,2016-07-05,"Action/General/Fighting/3D","Action",7.7,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Warriors Orochi 3 Ultimate","PlayStation 4",77,22,6.6,74,2014-09-02,"Action/Beat-'Em-Up/3D","Action",7.7,"ALTO","MEDIO",1.1,1.1,0
"Aaero","PlayStation 4",77,8,5.1,9,2017-04-11,"Action/Shooter/Rail","Action",7.7,"ALTO","MEDIO",2.6,2.6,0
"DG2: Defense Grid 2","PlayStation 4",77,9,7.1,30,2014-09-23,"Strategy/Real-Time/General/Defense","Strategy",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,0
"The Disney Afternoon Collection","PlayStation 4",76,38,6.4,13,2017-04-18,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","MEDIO",1.2,1.2,0
"Destiny","PlayStation 4",76,95,6.1,5541,2014-09-09,"Shooter/Sci-Fi/Action/Shooter/First-Person/Sci-Fi/Arcade","Shooter",7.6,"ALTO","MEDIO",1.5,1.5,0
"WWE 2K19","PlayStation 4",76,44,5.9,148,2018-10-05,"Sports/Individual/Combat/Wrestling","Sports",7.6,"ALTO","MEDIO",1.7,1.7,0
"MotoGP 19","PlayStation 4",76,25,7.6,36,2019-06-06,"Racing/Simulation/Automobile","Racing",7.6,"ALTO","ALTO",0,0,0
"Q.U.B.E. Director's Cut","PlayStation 4",76,16,6.8,35,2015-07-21,"Puzzle/Logic","Puzzle",7.6,"ALTO","MEDIO",0.8,0.8,0
"Torment: Tides of Numenera","PlayStation 4",76,20,7,80,2017-02-28,"General/Role-Playing/Western-Style","General",7.6,"ALTO","MEDIO",0.6,0.6,0
"Chariot","PlayStation 4",76,10,7.3,27,2014-09-30,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",0.3,0.3,0
"Q.U.B.E. 2","PlayStation 4",76,20,7.1,17,2018-03-13,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.6,"ALTO","MEDIO",0.5,0.5,0
"Tropico 6","PlayStation 4",76,9,7,31,2019-09-27,"Strategy/Management/Government","Strategy",7.6,"ALTO","MEDIO",0.6,0.6,0
"Chime Sharp","PlayStation 4",76,9,2.9,16,2017-02-21,"Puzzle/General","Puzzle",7.6,"ALTO","BAIXO",4.7,4.7,0
"10 Second Ninja X","PlayStation 4",76,16,5.4,22,2016-07-19,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",2.2,2.2,0
"Blazing Chrome","PlayStation 4",76,17,7.5,26,2019-07-11,"Action/Platformer/2D","Action",7.6,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"L.A. Noire","PlayStation 4",76,17,7.8,216,2017-11-14,"Action Adventure/Adventure/3D/Open-World/Third-Person","Action Adventure",7.6,"ALTO","ALTO",-0.2,0.2,0
"Madden NFL 20","PlayStation 4",76,23,1.4,599,2019-07-30,"Action/Sports/General/Team/Football/Sim","Action",7.6,"ALTO","BAIXO",6.2,6.2,0
"Wulverblade","PlayStation 4",76,9,6.4,8,2018-01-30,"Action/Beat-'Em-Up/2D","Action",7.6,"ALTO","MEDIO",1.2,1.2,0
"Assassin's Creed Syndicate","PlayStation 4",76,86,6.8,1967,2015-10-23,"Historic/Action Adventure/Open-World","Historic",7.6,"ALTO","MEDIO",0.8,0.8,0
"Wolfenstein: The Old Blood","PlayStation 4",76,54,7.7,437,2015-05-05,"Action/Shooter/First-Person/Arcade","Action",7.6,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"The Golf Club 2","PlayStation 4",76,20,5.9,29,2017-06-27,"Sports/Individual/Golf/Arcade","Sports",7.6,"ALTO","MEDIO",1.7,1.7,0
"Far Cry Primal","PlayStation 4",76,91,6.6,962,2016-02-23,"Action/Shooter/First-Person/Arcade","Action",7.6,"ALTO","MEDIO",1,1,0
"The Evil Within 2","PlayStation 4",76,67,8.5,1218,2017-10-13,"Action Adventure/Survival","Action Adventure",7.6,"ALTO","ALTO",-0.9,0.9,0
"Mutant Year Zero: Road to Eden","PlayStation 4",76,21,7.7,84,2018-12-04,"Strategy/Turn-Based/Tactics","Strategy",7.6,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Borderlands: Game of the Year Edition","PlayStation 4",76,10,6.3,56,2019-04-03,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","MEDIO",1.3,1.3,0
"Heart&Slash","PlayStation 4",76,7,7.2,15,2016-06-28,"Action/General","Action",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Victor Vran: Overkill Edition","PlayStation 4",76,15,7.2,22,2017-05-30,"Role-Playing/Action RPG","Role-Playing",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Evolve","PlayStation 4",76,46,4.3,928,2015-02-10,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.6,"ALTO","BAIXO",3.3,3.3,0
"Firewatch","PlayStation 4",76,45,6.8,620,2016-02-09,"Adventure/3D/First-Person","Adventure",7.6,"ALTO","MEDIO",0.8,0.8,0
"The Escapists 2","PlayStation 4",75,30,6.7,15,2017-08-22,"Action/General","Action",7.5,"ALTO","MEDIO",0.8,0.8,0
"Pure Pool","PlayStation 4",75,14,6.9,79,2014-07-29,"Alternative/Other/Sports/Miscellaneous/Parlor/Individual/Billiards","Alternative",7.5,"ALTO","MEDIO",0.6,0.6,0
"Shadow of the Tomb Raider","PlayStation 4",75,63,7.4,1110,2018-09-12,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Devil May Cry 4: Special Edition","PlayStation 4",75,28,8.4,391,2015-06-23,"Fantasy/Action Adventure/General/Linear","Fantasy",7.5,"ALTO","ALTO",-0.9,0.9,0
"The Awesome Adventures of Captain Spirit","PlayStation 4",75,31,7.2,118,2018-06-25,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.3,0.3,0
"The Surge 2","PlayStation 4",75,49,7.1,155,2019-09-24,"Role-Playing/Action RPG","Role-Playing",7.5,"ALTO","MEDIO",0.4,0.4,0
